FL_DATE,ORIGIN_STATE,DEST_STATE,FLIGHT_COUNT
2019-04-01,New Jersey,Wisconsin,5
2019-04-01,New Mexico,Arizona,12
2019-04-01,New Mexico,California,13
2019-04-01,New Mexico,Colorado,10
2019-04-01,New Mexico,Georgia,2
2019-04-01,New Mexico,Illinois,4
2019-04-01,New Mexico,Maryland,1
2019-04-01,New Mexico,Missouri,1
2019-04-01,New Mexico,Nevada,5
2019-04-01,New Mexico,New York,1
2019-04-01,New Mexico,Oregon,1
2019-04-01,New Mexico,Texas,30
2019-04-01,New Mexico,Utah,3
2019-04-01,New Mexico,Washington,1
2019-04-01,New York,Alabama,3
2019-04-01,New York,Arizona,9
2019-04-01,New York,Arkansas,3
2019-04-01,New York,California,79
2019-04-01,New York,Colorado,19
2019-04-01,New York,Florida,190
2019-04-01,New York,Georgia,67
2019-04-01,New York,Hawaii,1
2019-04-01,New York,Illinois,102
2019-04-01,New York,Indiana,10
2019-04-01,New York,Iowa,2
2019-04-01,New York,Kentucky,16
2019-04-01,New York,Louisiana,9
2019-04-01,New York,Maine,10
2019-04-01,New York,Maryland,23
2019-04-01,New York,Massachusetts,68
2019-04-01,New York,Michigan,57
2019-04-01,New York,Minnesota,17
2019-04-01,New York,Missouri,19
2019-04-01,New York,Nebraska,2
2019-04-01,New York,Nevada,11
2019-04-01,New York,New Hampshire,1
2019-04-01,New York,New Jersey,19
2019-04-01,New York,New Mexico,1
2019-04-01,New York,New York,64
2019-04-01,New York,North Carolina,85
2019-04-01,New York,Ohio,42
2019-04-01,New York,Oregon,3
2019-04-01,New York,Pennsylvania,55
2019-04-01,New York,Puerto Rico,10
2019-04-01,New York,South Carolina,13
2019-04-01,New York,Tennessee,31
2019-04-01,New York,Texas,57
2019-04-01,New York,U.S. Virgin Islands,1
2019-04-01,New York,Utah,7
2019-04-01,New York,Vermont,8
2019-04-01,New York,Virginia,109
2019-04-01,New York,Washington,9
2019-04-01,New York,Wisconsin,10
2019-04-01,North Carolina,Alabama,18
2019-04-01,North Carolina,Arizona,9
2019-04-01,North Carolina,Arkansas,8
2019-04-01,North Carolina,California,19
2019-04-01,North Carolina,Colorado,12
2019-04-01,North Carolina,Connecticut,8
2019-04-01,North Carolina,Florida,126
2019-04-01,North Carolina,Georgia,81
2019-04-01,North Carolina,Illinois,46
2019-04-01,North Carolina,Indiana,16
2019-04-01,North Carolina,Iowa,5
2019-04-01,North Carolina,Kentucky,24
2019-04-01,North Carolina,Louisiana,12
2019-04-01,North Carolina,Maine,3
2019-04-01,North Carolina,Maryland,20
2019-04-01,North Carolina,Massachusetts,24
2019-04-01,North Carolina,Michigan,22
2019-04-01,North Carolina,Minnesota,12
2019-04-01,North Carolina,Mississippi,5
2019-04-01,North Carolina,Missouri,15
2019-04-01,North Carolina,Nebraska,3
2019-04-01,North Carolina,Nevada,7
2019-04-01,North Carolina,New Hampshire,3
2019-04-01,North Carolina,New Jersey,30
2019-04-01,North Carolina,New York,84
2019-04-01,North Carolina,North Carolina,110
2019-04-01,North Carolina,Ohio,31
2019-04-01,North Carolina,Oklahoma,4
2019-04-01,North Carolina,Oregon,1
2019-04-01,North Carolina,Pennsylvania,46
2019-04-01,North Carolina,Puerto Rico,3
2019-04-01,North Carolina,Rhode Island,4
2019-04-01,North Carolina,South Carolina,39
2019-04-01,North Carolina,Tennessee,41
2019-04-01,North Carolina,Texas,50
2019-04-01,North Carolina,U.S. Virgin Islands,1
2019-04-01,North Carolina,Utah,3
2019-04-01,North Carolina,Vermont,2
2019-04-01,North Carolina,Virginia,90
2019-04-01,North Carolina,Washington,5
2019-04-01,North Carolina,West Virginia,8
2019-04-01,North Carolina,Wisconsin,7
2019-04-01,North Dakota,Arizona,2
2019-04-01,North Dakota,Colorado,18
2019-04-01,North Dakota,Illinois,8
2019-04-01,North Dakota,Minnesota,26
2019-04-01,North Dakota,Nevada,3
2019-04-01,North Dakota,North Dakota,3
2019-04-01,North Dakota,Texas,4
2019-04-01,Ohio,Arizona,6
2019-04-01,Ohio,California,9
2019-04-01,Ohio,Colorado,11
2019-04-01,Ohio,Connecticut,1
2019-04-01,Ohio,Florida,45
2019-04-01,Ohio,Georgia,30
2019-04-01,Ohio,Illinois,62
2019-04-01,Ohio,Maryland,7
2019-04-01,Ohio,Massachusetts,10
2019-04-01,Ohio,Michigan,15
2019-04-01,Ohio,Minnesota,11
2019-04-01,Ohio,Missouri,4
2019-04-01,Ohio,Nevada,6
2019-04-01,Ohio,New Jersey,15
2019-04-01,Ohio,New York,42
2019-04-01,Ohio,North Carolina,31
2019-04-01,Ohio,Pennsylvania,16
2019-04-01,Ohio,South Carolina,1
2019-04-01,Ohio,Tennessee,4
2019-04-01,Ohio,Texas,25
2019-04-01,Ohio,Utah,1
2019-04-01,Ohio,Virginia,29
2019-04-01,Ohio,Washington,1
2019-04-01,Ohio,Wisconsin,2
2019-04-01,Oklahoma,Arizona,6
2019-04-01,Oklahoma,California,4
2019-04-01,Oklahoma,Colorado,16
2019-04-01,Oklahoma,Florida,2
2019-04-01,Oklahoma,Georgia,11
2019-04-01,Oklahoma,Illinois,14
2019-04-01,Oklahoma,Maryland,1
2019-04-01,Oklahoma,Michigan,1
2019-04-01,Oklahoma,Minnesota,3
2019-04-01,Oklahoma,Missouri,4
2019-04-01,Oklahoma,Nevada,4
2019-04-01,Oklahoma,New Jersey,1
2019-04-01,Oklahoma,North Carolina,4
2019-04-01,Oklahoma,Pennsylvania,2
2019-04-01,Oklahoma,Texas,53
2019-04-01,Oklahoma,Utah,4
2019-04-01,Oklahoma,Virginia,3
2019-04-01,Oklahoma,Washington,1
2019-04-01,Oregon,Alaska,2
2019-04-01,Oregon,Arizona,12
2019-04-01,Oregon,California,115
2019-04-01,Oregon,Colorado,17
2019-04-01,Oregon,Florida,1
2019-04-01,Oregon,Georgia,3
2019-04-01,Oregon,Hawaii,7
2019-04-01,Oregon,Idaho,8
2019-04-01,Oregon,Illinois,6
2019-04-01,Oregon,Massachusetts,1
2019-04-01,Oregon,Michigan,1
2019-04-01,Oregon,Minnesota,5
2019-04-01,Oregon,Missouri,2
2019-04-01,Oregon,Montana,3
2019-04-01,Oregon,Nevada,14
2019-04-01,Oregon,New Jersey,3
2019-04-01,Oregon,New Mexico,1
2019-04-01,Oregon,New York,3
2019-04-01,Oregon,North Carolina,1
2019-04-01,Oregon,Oregon,24
2019-04-01,Oregon,Texas,12
2019-04-01,Oregon,Utah,14
2019-04-01,Oregon,Virginia,2
2019-04-01,Oregon,Washington,57
2019-04-01,Pennsylvania,Alabama,2
2019-04-01,Pennsylvania,Arizona,10
2019-04-01,Pennsylvania,California,20
2019-04-01,Pennsylvania,Colorado,10
2019-04-01,Pennsylvania,Connecticut,8
2019-04-01,Pennsylvania,Florida,83
2019-04-01,Pennsylvania,Georgia,38
2019-04-01,Pennsylvania,Illinois,56
2019-04-01,Pennsylvania,Indiana,7
2019-04-01,Pennsylvania,Iowa,2
2019-04-01,Pennsylvania,Kentucky,12
2019-04-01,Pennsylvania,Louisiana,5
2019-04-01,Pennsylvania,Maine,10
2019-04-01,Pennsylvania,Maryland,8
2019-04-01,Pennsylvania,Massachusetts,36
2019-04-01,Pennsylvania,Michigan,33
2019-04-01,Pennsylvania,Minnesota,10
2019-04-01,Pennsylvania,Missouri,10
2019-04-01,Pennsylvania,Nebraska,2
2019-04-01,Pennsylvania,Nevada,6
2019-04-01,Pennsylvania,New Hampshire,5
2019-04-01,Pennsylvania,New Jersey,8
2019-04-01,Pennsylvania,New York,54
2019-04-01,Pennsylvania,North Carolina,46
2019-04-01,Pennsylvania,Ohio,16
2019-04-01,Pennsylvania,Oklahoma,2
2019-04-01,Pennsylvania,Pennsylvania,50
2019-04-01,Pennsylvania,Puerto Rico,3
2019-04-01,Pennsylvania,Rhode Island,5
2019-04-01,Pennsylvania,South Carolina,12
2019-04-01,Pennsylvania,Tennessee,15
2019-04-01,Pennsylvania,Texas,35
2019-04-01,Pennsylvania,U.S. Virgin Islands,1
2019-04-01,Pennsylvania,Utah,3
2019-04-01,Pennsylvania,Vermont,5
2019-04-01,Pennsylvania,Virginia,39
2019-04-01,Pennsylvania,Washington,3
2019-04-01,Pennsylvania,West Virginia,1
2019-04-01,Pennsylvania,Wisconsin,5
2019-04-01,Puerto Rico,Connecticut,2
2019-04-01,Puerto Rico,Florida,37
2019-04-01,Puerto Rico,Georgia,5
2019-04-01,Puerto Rico,Illinois,2
2019-04-01,Puerto Rico,Maryland,3
2019-04-01,Puerto Rico,Massachusetts,2
2019-04-01,Puerto Rico,New Jersey,5
2019-04-01,Puerto Rico,New York,10
2019-04-01,Puerto Rico,North Carolina,3
2019-04-01,Puerto Rico,Pennsylvania,2
2019-04-01,Puerto Rico,Texas,3
2019-04-01,Puerto Rico,U.S. Virgin Islands,2
2019-04-01,Puerto Rico,Virginia,2
2019-04-01,Rhode Island,Florida,16
2019-04-01,Rhode Island,Georgia,3
2019-04-01,Rhode Island,Illinois,7
2019-04-01,Rhode Island,Maryland,5
2019-04-01,Rhode Island,Michigan,3
2019-04-01,Rhode Island,New Jersey,3
2019-04-01,Rhode Island,North Carolina,4
2019-04-01,Rhode Island,Pennsylvania,5
2019-04-01,Rhode Island,Virginia,11
2019-04-01,South Carolina,Colorado,1
2019-04-01,South Carolina,Connecticut,1
2019-04-01,South Carolina,Florida,10
2019-04-01,South Carolina,Georgia,34
2019-04-01,South Carolina,Illinois,16
2019-04-01,South Carolina,Indiana,1
2019-04-01,South Carolina,Maryland,3
2019-04-01,South Carolina,Massachusetts,4
2019-04-01,South Carolina,Michigan,7
2019-04-01,South Carolina,New Jersey,11
2019-04-01,South Carolina,New York,14
2019-04-01,South Carolina,North Carolina,39
2019-04-01,South Carolina,Ohio,1
2019-04-01,South Carolina,Pennsylvania,12
2019-04-01,South Carolina,Tennessee,1
2019-04-01,South Carolina,Texas,14
2019-04-01,South Carolina,Virginia,27
2019-04-01,South Carolina,Washington,1
2019-04-01,South Dakota,Arizona,3
2019-04-01,South Dakota,Colorado,9
2019-04-01,South Dakota,Georgia,1
2019-04-01,South Dakota,Illinois,7
2019-04-01,South Dakota,Minnesota,12
2019-04-01,South Dakota,Nevada,1
2019-04-01,South Dakota,Texas,4
2019-04-01,South Dakota,Utah,1
2019-04-01,Tennessee,Arizona,5
2019-04-01,Tennessee,California,15
2019-04-01,Tennessee,Colorado,17
2019-04-01,Tennessee,Florida,45
2019-04-01,Tennessee,Georgia,52
2019-04-01,Tennessee,Illinois,42
2019-04-01,Tennessee,Louisiana,4
2019-04-01,Tennessee,Maryland,7
2019-04-01,Tennessee,Massachusetts,7
2019-04-01,Tennessee,Michigan,16
2019-04-01,Tennessee,Minnesota,9
2019-04-01,Tennessee,Missouri,6
2019-04-01,Tennessee,Nevada,6
2019-04-01,Tennessee,New Jersey,14
2019-04-01,Tennessee,New York,31
2019-04-01,Tennessee,North Carolina,42
2019-04-01,Tennessee,Ohio,4
2019-04-01,Tennessee,Pennsylvania,15
2019-04-01,Tennessee,South Carolina,1
2019-04-01,Tennessee,Texas,57
2019-04-01,Tennessee,Utah,1
2019-04-01,Tennessee,Virginia,25
2019-04-01,Tennessee,Washington,2
2019-04-01,Tennessee,Wisconsin,2
2019-04-01,Texas,Alabama,34
2019-04-01,Texas,Arizona,68
2019-04-01,Texas,Arkansas,38
2019-04-01,Texas,California,207
2019-04-01,Texas,Colorado,96
2019-04-01,Texas,Connecticut,3
2019-04-01,Texas,Florida,161
2019-04-01,Texas,Georgia,84
2019-04-01,Texas,Hawaii,5
2019-04-01,Texas,Idaho,3
2019-04-01,Texas,Illinois,85
2019-04-01,Texas,Indiana,18
2019-04-01,Texas,Iowa,10
2019-04-01,Texas,Kansas,15
2019-04-01,Texas,Kentucky,29
2019-04-01,Texas,Louisiana,88
2019-04-01,Texas,Maryland,22
2019-04-01,Texas,Massachusetts,18
2019-04-01,Texas,Michigan,36
2019-04-01,Texas,Minnesota,30
2019-04-01,Texas,Mississippi,17
2019-04-01,Texas,Missouri,64
2019-04-01,Texas,Montana,3
2019-04-01,Texas,Nebraska,13
2019-04-01,Texas,Nevada,50
2019-04-01,Texas,New Jersey,26
2019-04-01,Texas,New Mexico,30
2019-04-01,Texas,New York,57
2019-04-01,Texas,North Carolina,50
2019-04-01,Texas,North Dakota,4
2019-04-01,Texas,Ohio,25
2019-04-01,Texas,Oklahoma,53
2019-04-01,Texas,Oregon,11
2019-04-01,Texas,Pennsylvania,35
2019-04-01,Texas,Puerto Rico,3
2019-04-01,Texas,South Carolina,14
2019-04-01,Texas,South Dakota,4
2019-04-01,Texas,Tennessee,56
2019-04-01,Texas,Texas,588
2019-04-01,Texas,Utah,26
2019-04-01,Texas,Virginia,49
2019-04-01,Texas,Washington,26
2019-04-01,Texas,West Virginia,1
2019-04-01,Texas,Wisconsin,11
2019-04-01,Texas,Wyoming,3
2019-04-01,U.S. Pacific Trust Territories and Possessions,Hawaii,2
2019-04-01,U.S. Pacific Trust Territories and Possessions,U.S. Pacific Trust Territories and Possessions,2
2019-04-01,U.S. Virgin Islands,Florida,5
2019-04-01,U.S. Virgin Islands,Georgia,2
2019-04-01,U.S. Virgin Islands,Massachusetts,1
2019-04-01,U.S. Virgin Islands,New Jersey,1
2019-04-01,U.S. Virgin Islands,New York,1
2019-04-01,U.S. Virgin Islands,North Carolina,1
2019-04-01,U.S. Virgin Islands,Pennsylvania,1
2019-04-01,U.S. Virgin Islands,Puerto Rico,2
2019-04-01,U.S. Virgin Islands,Virginia,1
2019-04-01,Utah,Arizona,26
2019-04-01,Utah,California,85
2019-04-01,Utah,Colorado,37
2019-04-01,Utah,Florida,8
2019-04-01,Utah,Georgia,9
2019-04-01,Utah,Hawaii,1
2019-04-01,Utah,Idaho,22
2019-04-01,Utah,Illinois,12
2019-04-01,Utah,Indiana,1
2019-04-01,Utah,Iowa,1
2019-04-01,Utah,Kentucky,2
2019-04-01,Utah,Louisiana,1
2019-04-01,Utah,Maryland,3
2019-04-01,Utah,Massachusetts,4
2019-04-01,Utah,Michigan,5
2019-04-01,Utah,Minnesota,6
2019-04-01,Utah,Missouri,6
2019-04-01,Utah,Montana,21
2019-04-01,Utah,Nebraska,2
2019-04-01,Utah,Nevada,19
2019-04-01,Utah,New Jersey,2
2019-04-01,Utah,New Mexico,3
2019-04-01,Utah,New York,7
2019-04-01,Utah,North Carolina,3
2019-04-01,Utah,Ohio,1
2019-04-01,Utah,Oklahoma,4
2019-04-01,Utah,Oregon,14
2019-04-01,Utah,Pennsylvania,3
2019-04-01,Utah,South Dakota,1
2019-04-01,Utah,Tennessee,1
2019-04-01,Utah,Texas,26
2019-04-01,Utah,Utah,12
2019-04-01,Utah,Virginia,2
2019-04-01,Utah,Washington,19
2019-04-01,Utah,Wisconsin,2
2019-04-01,Utah,Wyoming,5
2019-04-01,Vermont,Georgia,1
2019-04-01,Vermont,Illinois,3
2019-04-01,Vermont,Michigan,3
2019-04-01,Vermont,New Jersey,4
2019-04-01,Vermont,New York,8
2019-04-01,Vermont,North Carolina,2
2019-04-01,Vermont,Pennsylvania,5
2019-04-01,Vermont,Virginia,7
2019-04-01,Virginia,Alabama,10
2019-04-01,Virginia,Arizona,4
2019-04-01,Virginia,Arkansas,2
2019-04-01,Virginia,California,30
2019-04-01,Virginia,Colorado,16
2019-04-01,Virginia,Connecticut,12
2019-04-01,Virginia,Florida,82
2019-04-01,Virginia,Georgia,74
2019-04-01,Virginia,Illinois,57
2019-04-01,Virginia,Indiana,10
2019-04-01,Virginia,Iowa,1
2019-04-01,Virginia,Kentucky,17
2019-04-01,Virginia,Louisiana,9
2019-04-01,Virginia,Maine,9
2019-04-01,Virginia,Maryland,4
2019-04-01,Virginia,Massachusetts,37
2019-04-01,Virginia,Michigan,29
2019-04-01,Virginia,Minnesota,17
2019-04-01,Virginia,Mississippi,1
2019-04-01,Virginia,Missouri,18
2019-04-01,Virginia,Nebraska,2
2019-04-01,Virginia,Nevada,4
2019-04-01,Virginia,New Hampshire,6
2019-04-01,Virginia,New Jersey,25
2019-04-01,Virginia,New York,109
2019-04-01,Virginia,North Carolina,90
2019-04-01,Virginia,Ohio,29
2019-04-01,Virginia,Oklahoma,3
2019-04-01,Virginia,Oregon,2
2019-04-01,Virginia,Pennsylvania,39
2019-04-01,Virginia,Puerto Rico,2
2019-04-01,Virginia,Rhode Island,11
2019-04-01,Virginia,South Carolina,27
2019-04-01,Virginia,Tennessee,24
2019-04-01,Virginia,Texas,49
2019-04-01,Virginia,U.S. Virgin Islands,1
2019-04-01,Virginia,Utah,2
2019-04-01,Virginia,Vermont,7
2019-04-01,Virginia,Virginia,33
2019-04-01,Virginia,Washington,7
2019-04-01,Virginia,West Virginia,3
2019-04-01,Virginia,Wisconsin,3
2019-04-01,Washington,Alaska,28
2019-04-01,Washington,Arizona,25
2019-04-01,Washington,California,174
2019-04-01,Washington,Colorado,24
2019-04-01,Washington,Florida,7
2019-04-01,Washington,Georgia,9
2019-04-01,Washington,Hawaii,17
2019-04-01,Washington,Idaho,19
2019-04-01,Washington,Illinois,19
2019-04-01,Washington,Indiana,2
2019-04-01,Washington,Kansas,1
2019-04-01,Washington,Kentucky,1
2019-04-01,Washington,Louisiana,2
2019-04-01,Washington,Maryland,1
2019-04-01,Washington,Massachusetts,6
2019-04-01,Washington,Michigan,5
2019-04-01,Washington,Minnesota,11
2019-04-01,Washington,Missouri,6
2019-04-01,Washington,Montana,15
2019-04-01,Washington,Nebraska,1
2019-04-01,Washington,Nevada,31
2019-04-01,Washington,New Jersey,6
2019-04-01,Washington,New Mexico,1
2019-04-01,Washington,New York,9
2019-04-01,Washington,North Carolina,5
2019-04-01,Washington,Ohio,1
2019-04-01,Washington,Oklahoma,1
2019-04-01,Washington,Oregon,57
2019-04-01,Washington,Pennsylvania,3
2019-04-01,Washington,South Carolina,1
2019-04-01,Washington,Tennessee,2
2019-04-01,Washington,Texas,26
2019-04-01,Washington,Utah,19
2019-04-01,Washington,Virginia,7
2019-04-01,Washington,Washington,100
2019-04-01,Washington,Wisconsin,2
2019-04-01,West Virginia,Florida,2
2019-04-01,West Virginia,Georgia,5
2019-04-01,West Virginia,Illinois,5
2019-04-01,West Virginia,North Carolina,8
2019-04-01,West Virginia,Pennsylvania,1
2019-04-01,West Virginia,Texas,1
2019-04-01,West Virginia,Virginia,3
2019-04-01,Wisconsin,Arizona,9
2019-04-01,Wisconsin,California,3
2019-04-01,Wisconsin,Colorado,11
2019-04-01,Wisconsin,Florida,16
2019-04-01,Wisconsin,Georgia,15
2019-04-01,Wisconsin,Illinois,55
2019-04-01,Wisconsin,Maryland,3
2019-04-01,Wisconsin,Massachusetts,3
2019-04-01,Wisconsin,Michigan,22
2019-04-01,Wisconsin,Minnesota,26
2019-04-01,Wisconsin,Missouri,4
2019-04-01,Wisconsin,Nevada,5
2019-04-01,Wisconsin,New Jersey,5
2019-04-01,Wisconsin,New York,10
2019-04-01,Wisconsin,North Carolina,7
2019-04-01,Wisconsin,Ohio,2
2019-04-01,Wisconsin,Pennsylvania,5
2019-04-01,Wisconsin,Tennessee,2
2019-04-01,Wisconsin,Texas,11
2019-04-01,Wisconsin,Utah,2
2019-04-01,Wisconsin,Virginia,3
2019-04-01,Wisconsin,Washington,2
2019-04-01,Wyoming,Colorado,15
2019-04-01,Wyoming,Illinois,1
2019-04-01,Wyoming,Texas,3
2019-04-01,Wyoming,Utah,5
2019-04-02,Alabama,Colorado,4
2019-04-02,Alabama,Florida,7
2019-04-02,Alabama,Georgia,36
2019-04-02,Alabama,Illinois,11
2019-04-02,Alabama,Maryland,1
2019-04-02,Alabama,Michigan,4
2019-04-02,Alabama,Nevada,1
2019-04-02,Alabama,New York,2
2019-04-02,Alabama,North Carolina,17
2019-04-02,Alabama,Pennsylvania,2
2019-04-02,Alabama,Texas,29
2019-04-02,Alabama,Virginia,10
2019-04-02,Alaska,Alaska,66
2019-04-02,Alaska,Arizona,1
2019-04-02,Alaska,California,1
2019-04-02,Alaska,Colorado,1
2019-04-02,Alaska,Hawaii,2
2019-04-02,Alaska,Illinois,1
2019-04-02,Alaska,Oregon,2
2019-04-02,Alaska,Washington,28
2019-04-02,Arizona,Arizona,34
2019-04-02,Arizona,Arkansas,1
2019-04-02,Arizona,California,168
2019-04-02,Arizona,Colorado,37
2019-04-02,Arizona,Florida,14
2019-04-02,Arizona,Georgia,13
2019-04-02,Arizona,Hawaii,3
2019-04-02,Arizona,Idaho,4
2019-04-02,Arizona,Illinois,29
2019-04-02,Arizona,Indiana,5
2019-04-02,Arizona,Iowa,6
2019-04-02,Arizona,Kansas,1
2019-04-02,Arizona,Kentucky,3
2019-04-02,Arizona,Louisiana,2
2019-04-02,Arizona,Maryland,5
2019-04-02,Arizona,Massachusetts,5
2019-04-02,Arizona,Michigan,9
2019-04-02,Arizona,Minnesota,16
2019-04-02,Arizona,Missouri,12
2019-04-02,Arizona,Montana,3
2019-04-02,Arizona,Nebraska,5
2019-04-02,Arizona,Nevada,25
2019-04-02,Arizona,New Jersey,7
2019-04-02,Arizona,New Mexico,11
2019-04-02,Arizona,New York,9
2019-04-02,Arizona,North Carolina,10
2019-04-02,Arizona,North Dakota,4
2019-04-02,Arizona,Ohio,5
2019-04-02,Arizona,Oklahoma,6
2019-04-02,Arizona,Oregon,13
2019-04-02,Arizona,Pennsylvania,10
2019-04-02,Arizona,South Dakota,3
2019-04-02,Arizona,Tennessee,5
2019-04-02,Arizona,Texas,71
2019-04-02,Arizona,Utah,21
2019-04-02,Arizona,Virginia,4
2019-04-02,Arizona,Washington,27
2019-04-02,Arizona,Wisconsin,8
2019-04-02,Arkansas,Arizona,1
2019-04-02,Arkansas,California,2
2019-04-02,Arkansas,Colorado,5
2019-04-02,Arkansas,Georgia,14
2019-04-02,Arkansas,Illinois,16
2019-04-02,Arkansas,Michigan,1
2019-04-02,Arkansas,Minnesota,2
2019-04-02,Arkansas,Missouri,2
2019-04-02,Arkansas,Nevada,1
2019-04-02,Arkansas,New Jersey,1
2019-04-02,Arkansas,New York,3
2019-04-02,Arkansas,North Carolina,7
2019-04-02,Arkansas,Texas,37
2019-04-02,Arkansas,Virginia,2
2019-04-02,California,Alaska,1
2019-04-02,California,Arizona,169
2019-04-02,California,Arkansas,3
2019-04-02,California,California,786
2019-04-02,California,Colorado,105
2019-04-02,California,Florida,43
2019-04-02,California,Georgia,41
2019-04-02,California,Hawaii,72
2019-04-02,California,Idaho,16
2019-04-02,California,Illinois,81
2019-04-02,California,Indiana,5
2019-04-02,California,Kentucky,5
2019-04-02,California,Louisiana,14
2019-04-02,California,Maryland,16
2019-04-02,California,Massachusetts,34
2019-04-02,California,Michigan,16
2019-04-02,California,Minnesota,27
2019-04-02,California,Missouri,28
2019-04-02,California,Montana,2
2019-04-02,California,Nebraska,4
2019-04-02,California,Nevada,159
2019-04-02,California,New Jersey,38
2019-04-02,California,New Mexico,11
2019-04-02,California,New York,74
2019-04-02,California,North Carolina,18
2019-04-02,California,Ohio,5
2019-04-02,California,Oklahoma,4
2019-04-02,California,Oregon,106
2019-04-02,California,Pennsylvania,20
2019-04-02,California,Tennessee,11
2019-04-02,California,Texas,199
2019-04-02,California,Utah,82
2019-04-02,California,Virginia,28
2019-04-02,California,Washington,171
2019-04-02,California,Wisconsin,3
2019-04-02,Colorado,Alabama,4
2019-04-02,Colorado,Alaska,1
2019-04-02,Colorado,Arizona,37
2019-04-02,Colorado,Arkansas,5
2019-04-02,Colorado,California,105
2019-04-02,Colorado,Colorado,66
2019-04-02,Colorado,Connecticut,3
2019-04-02,Colorado,Florida,34
2019-04-02,Colorado,Georgia,18
2019-04-02,Colorado,Hawaii,4
2019-04-02,Colorado,Idaho,9
2019-04-02,Colorado,Illinois,31
2019-04-02,Colorado,Indiana,6
2019-04-02,Colorado,Iowa,7
2019-04-02,Colorado,Kansas,9
2019-04-02,Colorado,Kentucky,7
2019-04-02,Colorado,Louisiana,9
2019-04-02,Colorado,Maryland,8
2019-04-02,Colorado,Massachusetts,8
2019-04-02,Colorado,Michigan,12
2019-04-02,Colorado,Minnesota,14
2019-04-02,Colorado,Missouri,27
2019-04-02,Colorado,Montana,18
2019-04-02,Colorado,Nebraska,18
2019-04-02,Colorado,Nevada,23
2019-04-02,Colorado,New Jersey,10
2019-04-02,Colorado,New Mexico,10
2019-04-02,Colorado,New York,15
2019-04-02,Colorado,North Carolina,11
2019-04-02,Colorado,North Dakota,18
2019-04-02,Colorado,Ohio,11
2019-04-02,Colorado,Oklahoma,16
2019-04-02,Colorado,Oregon,16
2019-04-02,Colorado,Pennsylvania,10
2019-04-02,Colorado,South Dakota,8
2019-04-02,Colorado,Tennessee,15
2019-04-02,Colorado,Texas,85
2019-04-02,Colorado,Utah,36
2019-04-02,Colorado,Virginia,14
2019-04-02,Colorado,Washington,25
2019-04-02,Colorado,Wisconsin,10
2019-04-02,Colorado,Wyoming,14
2019-04-02,Connecticut,Colorado,3
2019-04-02,Connecticut,Florida,22
2019-04-02,Connecticut,Georgia,7
2019-04-02,Connecticut,Illinois,9
2019-04-02,Connecticut,Kentucky,1
2019-04-02,Connecticut,Maryland,7
2019-04-02,Connecticut,Michigan,4
2019-04-02,Connecticut,Minnesota,4
2019-04-02,Connecticut,Missouri,1
2019-04-02,Connecticut,North Carolina,7
2019-04-02,Connecticut,Ohio,1
2019-04-02,Connecticut,Pennsylvania,8
2019-04-02,Connecticut,Puerto Rico,2
2019-04-02,Connecticut,Texas,3
2019-04-02,Connecticut,Virginia,12
2019-04-02,Florida,Alabama,7
2019-04-02,Florida,Arizona,13
2019-04-02,Florida,California,44
2019-04-02,Florida,Colorado,33
2019-04-02,Florida,Connecticut,22
2019-04-02,Florida,Florida,103
2019-04-02,Florida,Georgia,190
2019-04-02,Florida,Illinois,104
2019-04-02,Florida,Indiana,31
2019-04-02,Florida,Iowa,3
2019-04-02,Florida,Kentucky,27
2019-04-02,Florida,Louisiana,17
2019-04-02,Florida,Maine,3
2019-04-02,Florida,Maryland,51
2019-04-02,Florida,Massachusetts,65
2019-04-02,Florida,Michigan,54
2019-04-02,Florida,Minnesota,23
